06-06-2025,version_2,,"['news_pct_30min', 'mdl77_2deepvaluefactor_coreepsp']",News Sentiment and Core Earnings,A 30-minute positive news sentiment combined with a high Core Earnings-to-Price ratio signals upward price movement.,Signal = news_pct_30min * mdl77_2deepvaluefactor_coreepsp; if Signal > 1 then 1 else -1,"if_else(greater(multiply(news_pct_30min,mdl77_2deepvaluefactor_coreepsp),1),1,-1)",0.32,1.6145,0.03,0.0135,0.1236,1.7e-05,"{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 0, 'neutralization': 'MARKET', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'maxTrade': 'OFF', 'language': 'FASTEXPR', 'visualization': False}"
06-06-2025,version_1,Disagreement in Option Market and Cross Section Stock .pdf,Momentum,Post-Earnings Announcement Drift,Stocks that have recently reported positive earnings surprises tend to experience continued positive price drift in the subsequent days.,signal = (Actual_EPS - Expected_EPS) * (Price_t - Price_t-1),"multiply(subtract(anl4_epsr_value, vec_avg(anl4_ady_median)), subtract(close, ts_delay(close,1)))",0.43,1.689,0.09,0.0681,0.2257,8.1e-05,"{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 0, 'neutralization': 'MARKET', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'maxTrade': 'OFF', 'language': 'FASTEXPR', 'visualization': False}"
06-06-2025,version_2,,"['adv20', 'volume', 'returns']",Volume Surge and Subsequent Price Reversion,A sudden surge in trading volume followed by a significant price movement predicts a partial price reversion in the subsequent trading days.,signal = -1 * (volume > 2 * adv20) * returns,"signal = -1 * multiply(greater(volume, multiply(2, adv20)), returns)",
07-06-2025,version_2,finding-alphas-a-quantitative-approach-to-building-trading-strategies.pdf,"['adv20', 'volume']",Volume_Surge_Reversal,"If average daily volume over the past 20 days significantly exceeds current volume, expect a price reversal.","if ts_mean(adv20,20) > 2*volume then -1 else 1","if_else(greater(ts_mean(adv20,20),multiply(2,volume)),-1,1)",1.07,0.6951,0.39,0.0928,0.1643,0.000267,"{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 0, 'neutralization': 'MARKET', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'maxTrade': 'OFF', 'language': 'FASTEXPR', 'visualization': False}"
07-06-2025,version_2,finding-alphas-a-quantitative-approach-to-building-trading-strategies.pdf,"['adv20', 'volume']",Volume_Surge_Alpha,A stock's price will increase if its average daily volume over the last 20 days exceeds its current volume by a significant margin.,"if_else(adv20 > volume * 1.5, 1, -1)","if_else(adv20 > multiply(volume,1.5),1,-1)",-0.71,0.7907,-0.17,-0.0434,0.3617,-0.00011,"{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 0, 'neutralization': 'MARKET', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'maxTrade': 'OFF', 'language': 'FASTEXPR', 'visualization': False}"
08-06-2025,version_1,Insead Faculty & Research Working Paper.pdf,Analyst Coverage and Forecast Accuracy,Customer Earnings Momentum,"The change in the customer's trailing twelve-month earnings per share, scaled by its price, predicts the supplier's future returns.","ts_delta(est_eps, 12)/news_ton_last","divide(ts_delta(est_eps, 12), news_ton_last)",0.73,1.2569,0.25,0.1479,0.2935,0.000235,"{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 0, 'neutralization': 'MARKET', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'maxTrade': 'OFF', 'language': 'FASTEXPR', 'visualization': False}"
06-06-2025,version_2,,"['adv20', 'historical_volatility_30', 'volume']",Volume and Volatility Breakout,"When the average daily volume over the last 20 days is significantly higher than the average daily volume over the last 30 days, and the 30-day historical volatility rises, the stock will see a price increase.","Signal = IF(adv20 > 1.5 * AVG(volume,30) AND historical_volatility_30 > 0.2, 1, 0)","if_else(and(greater(adv20, multiply(1.5, ts_mean(volume, 30))), greater(historical_volatility_30, 0.2)), 1, 0)",3.82,0.5007,3.88,0.5174,0.0095,0.002067,"{'name': 'CONCENTRATED_WEIGHT', 'result': 'FAIL', 'date': '2019-09-24', 'limit': 0.1, 'value': 0.500002}","{'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'FAIL', 'limit': 1.65, 'value': -4.57}","{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 0, 'neutralization': 'MARKET', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'maxTrade': 'OFF', 'language': 'FASTEXPR', 'visualization': False}",-0.0432,0.0485,0.0,"['if_else', 'and', 'greater', 'multiply', 'ts_mean', 'greater']","['adv20', 'volume', 'historical_volatility_30']"
,version_2,,"[""pcr_oi_120"", ""pcr_oi_180""]",Put-Call Ratio Divergence Momentum,"Stocks demonstrating a higher Put\/Call Open Interest ratio skew over 120 days, where the momentum is lower over 180 days tend to outperform.",pcr_oi_120 - pcr_oi_180,"-(subtract(pcr_oi_120, pcr_oi_180))",0.98,0.1946,0.73,0.1066,0.1588,0.001095,"{'name': 'CONCENTRATED_WEIGHT', 'result': 'PASS'}","{'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'PASS', 'limit': 0.42, 'value': 0.46}","{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 0, 'neutralization': 'MARKET', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'maxTrade': 'OFF', 'language': 'FASTEXPR', 'visualization': False}",-0.0848,0.1344,43.0,['subtract'],"['pcr_oi_120', 'pcr_oi_180']"
,version_2,,anl4_adjusted_netincome_ft,Net Income Estimate Surprise Confirmation,Stocks that demonstrate upward adjusted net income revisions (forecast type) followed by high volatility have good financial and trade.,"IF(delta(anl4_adjusted_netincome_ft, 5) > 0 AND stdev(price, 20) > Threshold, 1, 0)","-(if_else(and(greater(ts_delta(anl4_adjusted_netincome_ft,5),0),greater(winsorize(ts_backfill(historical_volatility_20, 120)),0)),1,0))",0.93,0.3284,0.82,0.2544,0.2666,0.001549,"{'name': 'CONCENTRATED_WEIGHT', 'result': 'FAIL', 'date': '2018-10-01', 'limit': 0.1, 'value': 0.500031}","{'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'FAIL', 'limit': 0.4, 'value': -0.05}","{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 0, 'neutralization': 'MARKET', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'maxTrade': 'OFF', 'language': 'FASTEXPR', 'visualization': False}",-0.0797,0.1759,-206.0,"['if_else', 'and', 'greater', 'ts_delta', 'greater', 'winsorize', 'ts_backfill']","['anl4_adjusted_netincome_ft', 'historical_volatility_20']"
,version_2,,cashflow_dividends,Dividend Coverage Ratio Improvement,"Stocks showing an increasing trend in the dividend coverage ratio (Net Income / Dividends) indicates financial strength and potential for future dividend increases, leading to outperformance.","delta(net_income / cashflow_dividends, 20)","winsorize(ts_backfill(ts_delta(divide(winsorize(ts_backfill(income, 120)),winsorize(ts_backfill(cashflow_dividends, 120))),20),120))",1.02,0.2225,0.95,0.1941,0.2286,0.001745,"{'name': 'CONCENTRATED_WEIGHT', 'result': 'FAIL', 'date': '2020-10-14', 'limit': 0.1, 'value': 0.212363}","{'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'FAIL', 'limit': 0.44, 'value': 0.09}","{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 0, 'neutralization': 'MARKET', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'maxTrade': 'OFF', 'language': 'FASTEXPR', 'visualization': False}",-0.095,0.1886,119.0,"['winsorize', 'ts_backfill', 'ts_delta', 'divide', 'winsorize', 'ts_backfill', 'winsorize', 'ts_backfill']","['income', 'cashflow_dividends']"
05-06-2025,version_1,Center of Volume Mass Does Options Trading Predict Stock Returns .pdf,Center of Volume Mass,VWKS Momentum,The 5-day change in the volume-weighted average strike-spot price ratio (VWKS) predicts the direction of 1-day price movements.,"ts_delta(VWKS, 5)","-(ts_delta(vwap,5))",1.51,0.5673,0.96,0.2289,0.1638,0.000807,"{'name': 'CONCENTRATED_WEIGHT', 'result': 'FAIL', 'date': '2023-01-20', 'limit': 0.1, 'value': 0.217236}","{'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'PASS', 'limit': 0.65, 'value': 1.25}","{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 0, 'neutralization': 'MARKET', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'maxTrade': 'OFF', 'language': 'FASTEXPR', 'visualization': False}",-0.2492,0.629,-1132.0,['ts_delta'],['vwap']
06-06-2025,version_1,Disagreement in Option Market and Cross Section Stock .pdf,Cross-Sectional Momentum,5-Day Price Momentum,Stocks with higher average daily returns over the past 5 days tend to generate higher returns in the following 5 days.,mean(returns[t-5:t]),"-(ts_mean(returns, 5))",1.36,0.631,0.93,0.2973,0.2472,0.000942,"{'name': 'CONCENTRATED_WEIGHT', 'result': 'PASS'}","{'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'PASS', 'limit': 0.59, 'value': 1.09}","{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 0, 'neutralization': 'MARKET', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'maxTrade': 'OFF', 'language': 'FASTEXPR', 'visualization': False}",-0.2558,0.8492,-1610.0,['ts_mean'],['returns']
06-06-2025,version_1,Disagreement in Option Market and Cross Section Stock .pdf,Cross-Sectional Momentum,5-Day Price Reversion,Stocks that significantly underperform the market over the past 5 days tend to outperform in the following 5 days.,sum(returns[t-5:t]) - 5 * mean(market_returns[t-5:t]),"ts_sum(returns,5)-5*ts_mean(returns,5)",1.0,0.5197,1.49,1.1502,0.9568,0.004426,"{'name': 'CONCENTRATED_WEIGHT', 'result': 'FAIL', 'date': '2021-01-19', 'limit': 0.1, 'value': 0.500037}","{'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'PASS', 'limit': 0.43, 'value': 0.64}","{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 0, 'neutralization': 'MARKET', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'maxTrade': 'OFF', 'language': 'FASTEXPR', 'visualization': False}",-0.1379,0.0917,-3453.0,"['ts_sum', 'ts_mean']","['returns', 'returns']"
,version_1,,Data analysis,Sector-Adjusted Relative Volume Momentum,"Stocks with increasing trading volume relative to their sector's average volume, indicate investor conviction and will continue to rise.","sector_rank(volume) * returns(price, 5)","-(multiply(group_rank(winsorize(ts_backfill(volume,120)),sector), ts_delta(winsorize(ts_backfill(close,120)),5)))",1.41,0.6469,0.88,0.2527,0.1329,0.000781,"{'name': 'CONCENTRATED_WEIGHT', 'result': 'PASS'}","{'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'PASS', 'limit': 0.61, 'value': 1.14}","{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 0, 'neutralization': 'MARKET', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'maxTrade': 'OFF', 'language': 'FASTEXPR', 'visualization': False}",-0.2365,0.715,-1321.0,"['multiply', 'group_rank', 'winsorize', 'ts_backfill', 'ts_delta', 'winsorize', 'ts_backfill']","['volume', 'sector', 'close']"
,version_2,,debt_lt,Debt-to-Asset Ratio Sector Relative Strength,Stocks with a low debt-to-asset ratio compared to their sector peers tend to outperform as they are less financially risky.,"signal = -group_rank(debt_lt / total_assets, sector)","-(reverse(group_rank(divide(winsorize(ts_backfill(debt_lt, 120)),winsorize(ts_backfill(assets, 120))),sector)))",0.96,0.0113,0.75,0.0771,0.0986,0.01361,"{'name': 'CONCENTRATED_WEIGHT', 'result': 'PASS'}","{'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'PASS', 'limit': 0.42, 'value': 0.75}","{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 0, 'neutralization': 'MARKET', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'maxTrade': 'OFF', 'language': 'FASTEXPR', 'visualization': False}",-0.3175,0.8709,-190.0,"['reverse', 'group_rank', 'divide', 'winsorize', 'ts_backfill', 'winsorize', 'ts_backfill']","['debt_lt', 'assets', 'sector']"
,version_2,,debt_lt,Debt Coverage Ratio Reversion,Stocks with a debt coverage ratio significantly deviating from their historical average will revert to the mean.,"signal = SMA(EBITDA / debt_lt, 200) - (EBITDA / debt_lt)","-(subtract(ts_mean(divide(ebitda,winsorize(ts_backfill(debt_lt, 120))), 200), divide(ebitda,winsorize(ts_backfill(debt_lt, 120)))))",1.19,0.0499,1.82,0.2939,0.2477,0.011787,"{'name': 'CONCENTRATED_WEIGHT', 'result': 'FAIL', 'date': '2021-07-13', 'limit': 0.1, 'value': 0.171497}","{'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'PASS', 'limit': 0.52, 'value': 0.6}","{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 0, 'neutralization': 'MARKET', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'maxTrade': 'OFF', 'language': 'FASTEXPR', 'visualization': False}",-0.1207,0.1307,527.0,"['subtract', 'ts_mean', 'divide', 'winsorize', 'ts_backfill', 'divide', 'winsorize', 'ts_backfill']","['ebitda', 'debt_lt', 'ebitda', 'debt_lt']"
,version_1,,"Giá có xu hướng quay về trung bình, khi giá lệch trung bình càng cao thì khả năng đảo chiều càng lớn.",Price Deviation From 20-Day High,Stocks trading significantly below their 20-day high are likely to increase in value in the short run due to mean reversion.,SMA(high[20])-close,"subtract(ts_mean(high,20),close)",1.18,0.3707,0.84,0.1873,0.2409,0.00101,"{'name': 'CONCENTRATED_WEIGHT', 'result': 'FAIL', 'date': '2022-03-17', 'limit': 0.1, 'value': 0.210409}","{'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'PASS', 'limit': 0.51, 'value': 0.94}","{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 0, 'neutralization': 'MARKET', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'maxTrade': 'OFF', 'language': 'FASTEXPR', 'visualization': False}",-0.3094,0.5897,-877.0,"['subtract', 'ts_mean']","['high', 'close']"
,version_2,,"implied_volatility_call_270, implied_volatility_put_270",Implied Volatility Skew Reversion,Stocks with high call to put option implied volatility tends to have a high short squeeze and will be likely to revert.,signal = SMA(implied_volatility_call_270) - SMA(implied_volatility_put_270),"subtract(winsorize(ts_backfill(implied_volatility_call_270, 120)), winsorize(ts_backfill(implied_volatility_put_270, 120)))",2.03,0.6282,1.08,0.1776,0.0773,0.000565,"{'name': 'CONCENTRATED_WEIGHT', 'result': 'FAIL', 'date': '2019-10-10', 'limit': 0.1, 'value': 0.500002}","{'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'FAIL', 'limit': 0.88, 'value': 0.5}","{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 0, 'neutralization': 'MARKET', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'maxTrade': 'OFF', 'language': 'FASTEXPR', 'visualization': False}",-0.1251,0.73,-873.0,"['subtract', 'winsorize', 'ts_backfill', 'winsorize', 'ts_backfill']","['implied_volatility_call_270', 'implied_volatility_put_270']"
,version_2,,inventory_turnover,Inventory Turnover vs Sales Correlation,Stocks where inventory turnover is negatively correlated with sales growth implies that companies are running out of inventory and they will go short.,"signal = -correlation(inventory_turnover, sales_growth, 20)","reverse(ts_corr(winsorize(ts_backfill(inventory_turnover, 120)), winsorize(ts_backfill(sales_growth, 120)), 20))",1.17,0.1697,0.99,0.1219,0.1707,0.001436,"{'name': 'CONCENTRATED_WEIGHT', 'result': 'PASS'}","{'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'PASS', 'limit': 0.51, 'value': 1.63}","{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 0, 'neutralization': 'MARKET', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'maxTrade': 'OFF', 'language': 'FASTEXPR', 'visualization': False}",-0.254,0.6228,-299.0,"['reverse', 'ts_corr', 'winsorize', 'ts_backfill', 'winsorize', 'ts_backfill']","['inventory_turnover', 'sales_growth']"
01-06-2025,version_2,,"mdl77_deepvaluefactor_pfcfmtt, mdl77_2earningsqualityfactor_ttmaccu, mdl77_pricemomentumfactor_volpre6m",Quality-Adjusted Value Momentum,"Buy stocks with high free cash flow to price, discounted by earnings accruals, indicating quality, and confirmed by increasing turnover.",mdl77_relativevaluemodel_pfcfmtt * (1 - ABS(mdl77_2earningsqualityfactor_ttmaccu)) * mdl77_pricemomentumfactor_volpre6m,"multiply(mdl77_deepvaluefactor_pfcfmtt, subtract(1, abs(mdl77_2earningsqualityfactor_ttmaccu)), mdl77_pricemomentumfactor_volpre6m)",0.9,0.028,0.71,0.0779,0.1212,0.005556,"{'name': 'CONCENTRATED_WEIGHT', 'result': 'PASS'}","{'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'FAIL', 'limit': 0.39, 'value': 0.16}","{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 0, 'neutralization': 'MARKET', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'maxTrade': 'OFF', 'language': 'FASTEXPR', 'visualization': False}",-0.338,0.5605,-53.0,"['multiply', 'subtract', 'abs']","['mdl77_deepvaluefactor_pfcfmtt', 'mdl77_2earningsqualityfactor_ttmaccu', 'mdl77_pricemomentumfactor_volpre6m']"
08-06-2025,version_1,,News Sentiment,Analyst Target Price Convergence,Stocks with increasing analyst target price consensus relative to their current price are likely to increase in price.,Signal = (Avg_Target_Price / Current_Price) - (Avg_Target_Price(t-1) / Current_Price(t-1)),"ts_delta(divide(anl4_ptp_mean, close), 1)",0.38,1.4183,0.08,0.0627,0.3673,8.8e-05,"{'name': 'CONCENTRATED_WEIGHT', 'result': 'FAIL', 'date': '2020-07-28', 'limit': 0.1, 'value': 0.488276}","{'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'PASS', 'limit': 0.16, 'value': 0.93}","{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 0, 'neutralization': 'MARKET', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'maxTrade': 'OFF', 'language': 'FASTEXPR', 'visualization': False}",-0.0762,0.1394,-2158.0,"['ts_delta', 'divide']","['anl4_ptp_mean', 'close']"
,version_1,,Mean Reversion,10-Day Moving Average Price Reversion,Stocks whose current price has deviated significantly from their 10-day moving average tend to revert towards it.,"signal = SMA(price, 10) - price","subtract(ts_mean(close, 10), close)",1.43,0.5403,0.93,0.2269,0.2135,0.00084,"{'name': 'CONCENTRATED_WEIGHT', 'result': 'FAIL', 'date': '2018-07-18', 'limit': 0.1, 'value': 0.227232}","{'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'PASS', 'limit': 0.62, 'value': 1.18}","{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 0, 'neutralization': 'MARKET', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'maxTrade': 'OFF', 'language': 'FASTEXPR', 'visualization': False}",-0.2754,0.6617,-1134.0,"['subtract', 'ts_mean']","['close', 'close']"
,version_1,,Mean Reversion,High Minus Low Volatility Correlation,"Short stocks where a greater difference between their lowest prices of the period is high compared to a low price, as those price will likely undergo volume corrections that result in profit.","if (price > SMA(price, 20),  STDEV(price,5),  returns )","-(if_else(greater(winsorize(ts_backfill(close, 120)),ts_mean(winsorize(ts_backfill(close, 120)),20)),ts_std_dev(winsorize(ts_backfill(close, 120)),5),winsorize(ts_backfill(returns, 120))))",1.21,0.4024,0.8,0.1756,0.1988,0.000873,"{'name': 'CONCENTRATED_WEIGHT', 'result': 'PASS'}","{'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'PASS', 'limit': 0.52, 'value': 1.12}","{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 0, 'neutralization': 'MARKET', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'maxTrade': 'OFF', 'language': 'FASTEXPR', 'visualization': False}",-0.3487,0.5798,-640.0,"['if_else', 'greater', 'winsorize', 'ts_backfill', 'ts_mean', 'winsorize', 'ts_backfill', 'ts_std_dev', 'winsorize', 'ts_backfill', 'winsorize', 'ts_backfill']","['close', 'close', 'close', 'returns']"
06-06-2025,version_1,,Mean Reversion,Sentiment Divergence Reversion,"Stocks with sharply declining sentiment scores (e.g., negative news coverage) despite stable or rising prices are likely to experience a price correction downward.","Signal = IF (Price Correlation(Sentiment, Price, 10) < -0.5 AND Sentiment < Sentiment[5], -1, 0)","if_else(and(less(ts_corr(close,snt_value,10),-0.5),less(snt_value,ts_delay(snt_value,5))),reverse(1),0)",1.42,0.692,0.5,0.0859,0.081,0.000248,"{'name': 'CONCENTRATED_WEIGHT', 'result': 'PASS'}","{'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'FAIL', 'limit': 0.61, 'value': 0.42}","{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 0, 'neutralization': 'MARKET', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'maxTrade': 'OFF', 'language': 'FASTEXPR', 'visualization': False}",-0.1843,0.5614,-893.0,"['if_else', 'and', 'less', 'ts_corr', 'less', 'ts_delay', 'reverse']","['close', 'snt_value', 'snt_value', 'snt_value']"
,version_1,,Mean Reversion,Price Relative to 20-Day High-Low Midpoint,Stocks that have a close price significantly above or below its 20-day moving average of the intraday high-low midpoint are likely to revert back to its average.,"signal = SMA((high + low) / 2, 20) - close","subtract(ts_mean(divide(add(high,low),2),20),close)",1.32,0.3678,1.02,0.2179,0.2391,0.001185,"{'name': 'CONCENTRATED_WEIGHT', 'result': 'FAIL', 'date': '2022-06-15', 'limit': 0.1, 'value': 0.207176}","{'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'PASS', 'limit': 0.57, 'value': 1.12}","{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 0, 'neutralization': 'MARKET', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'maxTrade': 'OFF', 'language': 'FASTEXPR', 'visualization': False}",-0.3317,0.5856,-823.0,"['subtract', 'ts_mean', 'divide', 'add']","['high', 'low', 'close']"
,version_1,,Mean Reversion,Deviation from 30-Day Average,Stocks whose current price is significantly different from its 30-day moving average tend to revert back towards that average.,"SMA(price, 30) - close","subtract(ts_mean(close,30),close)",1.14,0.3018,0.94,0.2067,0.247,0.00137,"{'name': 'CONCENTRATED_WEIGHT', 'result': 'FAIL', 'date': '2022-06-23', 'limit': 0.1, 'value': 0.210113}","{'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'PASS', 'limit': 0.49, 'value': 0.92}","{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 0, 'neutralization': 'MARKET', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'maxTrade': 'OFF', 'language': 'FASTEXPR', 'visualization': False}",-0.3466,0.4816,-644.0,"['subtract', 'ts_mean']","['close', 'close']"
07-06-2025,version_1,,Momentum,Relative Volume Momentum,Stocks with increasing relative volume compared to their historical average are likely to experience upward price momentum.,Signal = (CurrentVolume \/ AvgVolumeLast30Days) - 1;  if Signal > Threshold: Long else: Neutral,"if_else(greater(divide(volume,adv20), 1), 1, 0)",0.27,0.8221,0.03,0.0133,0.1502,3.2e-05,"{'name': 'CONCENTRATED_WEIGHT', 'result': 'PASS'}","{'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'PASS', 'limit': 0.12, 'value': 0.32}","{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 0, 'neutralization': 'MARKET', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'maxTrade': 'OFF', 'language': 'FASTEXPR', 'visualization': False}",-0.1094,0.2548,-1108.0,"['if_else', 'greater', 'divide']","['volume', 'adv20']"
07-06-2025,version_1,,Volume Spike,Relative Volume Breakout,Stocks with a current volume significantly exceeding their historical relative volume are likely to experience a short-term price increase.,Signal = (CurrentVolume / AvgVolume(past_n_days)) > threshold ? 1 : 0,"if_else(greater(divide(volume, adv20), 1), 1, 0)",0.27,0.8221,0.03,0.0133,0.1502,3.2e-05,"{'name': 'CONCENTRATED_WEIGHT', 'result': 'PASS'}","{'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'PASS', 'limit': 0.12, 'value': 0.32}","{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 0, 'neutralization': 'MARKET', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'maxTrade': 'OFF', 'language': 'FASTEXPR', 'visualization': False}",-0.1094,0.2548,-1108.0,"['if_else', 'greater', 'divide']","['volume', 'adv20']"
